NearestCity,acq_date,count,AverageTemperature,Year,Month
Turgutlu,2006-05,32,17.097,2006,5
Turgutlu,2006-06,34,21.301,2006,6
Turgutlu,2006-07,29,23.2,2006,7
Turgutlu,2006-08,72,25.392,2006,8
Turgutlu,2006-09,18,19.994,2006,9
Turgutlu,2006-10,36,15.765,2006,10
Turgutlu,2006-11,5,9.437,2006,11
Turgutlu,2006-12,6,6.058,2006,12
Turgutlu,2007-01,10,7.513,2007,1
Turgutlu,2007-02,14,6.632000000000001,2007,2
Turgutlu,2007-03,16,8.793,2007,3
Turgutlu,2007-04,26,11.064,2007,4
Turgutlu,2007-05,35,18.483,2007,5
Turgutlu,2007-06,38,23.727,2007,6
Turgutlu,2007-07,48,25.447,2007,7
Turgutlu,2007-08,25,25.31,2007,8
Turgutlu,2007-09,58,19.699,2007,9
Turgutlu,2007-10,26,16.163,2007,10
Turgutlu,2008-01,4,3.045,2008,1
Turgutlu,2008-02,11,4.899,2008,2
Turgutlu,2008-03,6,10.758,2008,3
Turgutlu,2008-04,20,13.737,2008,4
Turgutlu,2008-05,23,17.028000000000002,2008,5
Turgutlu,2008-06,27,22.186,2008,6
Turgutlu,2008-07,32,23.879,2008,7
Turgutlu,2008-08,32,25.111,2008,8
Turgutlu,2008-09,28,19.859,2008,9
Turgutlu,2008-10,109,15.767,2008,10
Turgutlu,2008-11,26,12.025,2008,11
Turgutlu,2008-12,4,7.672999999999999,2008,12
Turgutlu,2009-01,1,5.699999999999998,2009,1
Turgutlu,2009-02,1,6.131,2009,2
Turgutlu,2009-03,15,7.819,2009,3
Turgutlu,2009-04,7,11.458,2009,4
Turgutlu,2009-05,47,17.593,2009,5
Turgutlu,2009-06,60,22.05,2009,6
Turgutlu,2009-07,36,24.635,2009,7
Turgutlu,2009-08,16,23.756,2009,8
Turgutlu,2009-09,18,19.769,2009,9
Turgutlu,2009-10,57,16.595,2009,10
Turgutlu,2009-11,10,11.399,2009,11
Turgutlu,2009-12,1,9.117,2009,12
Turgutlu,2010-01,2,4.876,2010,1
Turgutlu,2010-02,3,7.419,2010,2
Turgutlu,2010-03,15,8.118,2010,3
Turgutlu,2010-04,28,12.618,2010,4
Turgutlu,2010-05,17,18.169,2010,5
Turgutlu,2010-06,34,21.719,2010,6
Turgutlu,2010-07,39,24.444000000000003,2010,7
Turgutlu,2010-08,9,26.774,2010,8
Turgutlu,2010-09,43,21.0,2010,9
Turgutlu,2010-10,83,14.146,2010,10
Turgutlu,2010-11,17,14.947,2010,11
Turgutlu,2010-12,3,8.588999999999999,2010,12
Turgutlu,2011-01,3,4.765,2011,1
Turgutlu,2011-02,13,4.562,2011,2
Turgutlu,2011-03,11,7.204,2011,3
Turgutlu,2011-04,14,9.971,2011,4
Turgutlu,2011-05,19,16.094,2011,5
Turgutlu,2011-06,40,21.165000000000006,2011,6
Turgutlu,2011-07,25,24.892,2011,7
Turgutlu,2011-08,6,23.634,2011,8
Turgutlu,2011-09,29,21.967,2011,9
Turgutlu,2011-10,67,13.406,2011,10
Turgutlu,2011-11,45,7.857000000000001,2011,11
Turgutlu,2011-12,5,7.4129999999999985,2011,12
Turgutlu,2012-02,9,2.476,2012,2
Turgutlu,2012-03,30,7.313,2012,3
Turgutlu,2012-04,18,13.861,2012,4
Turgutlu,2012-05,18,17.459000000000003,2012,5
Turgutlu,2012-06,27,23.161,2012,6
Turgutlu,2012-07,6,26.295,2012,7
Turgutlu,2012-08,38,25.206,2012,8
Turgutlu,2012-09,11,21.748,2012,9
Turgutlu,2012-10,37,18.487,2012,10
Turgutlu,2012-11,5,13.084,2012,11
Turgutlu,2013-02,1,7.478,2013,2
Turgutlu,2013-03,3,9.346,2013,3
Turgutlu,2013-04,15,13.163,2013,4
Turgutlu,2013-05,27,19.443,2013,5
Turgutlu,2013-06,31,21.758000000000006,2013,6
Turgutlu,2013-07,39,23.92,2013,7
Turgutlu,2013-08,23,25.246,2013,8
Zonguldak,2000-11,6,12.714,2000,11
Zonguldak,2001-01,1,7.2010000000000005,2001,1
Zonguldak,2001-02,2,7.011,2001,2
Zonguldak,2001-03,11,12.168,2001,3
Zonguldak,2001-04,2,12.502,2001,4
Zonguldak,2001-05,2,16.750999999999998,2001,5
Zonguldak,2001-06,1,21.068,2001,6
Zonguldak,2001-07,11,25.401,2001,7
Zonguldak,2001-08,2,25.087,2001,8
Zonguldak,2001-09,8,20.995,2001,9
Zonguldak,2001-10,5,16.374000000000002,2001,10
Zonguldak,2001-11,2,9.924,2001,11
Zonguldak,2002-02,4,8.374,2002,2
Zonguldak,2002-03,4,9.38,2002,3
Zonguldak,2002-04,1,10.943,2002,4
Zonguldak,2002-05,4,16.994,2002,5
Zonguldak,2002-06,4,22.081,2002,6
Zonguldak,2002-07,7,25.375,2002,7
Zonguldak,2002-08,9,23.741,2002,8
Zonguldak,2002-09,8,19.827,2002,9
Zonguldak,2002-10,10,15.558,2002,10
Zonguldak,2002-11,9,11.923,2002,11
Zonguldak,2002-12,1,5.029999999999999,2002,12
Zonguldak,2003-01,2,6.948,2003,1
Zonguldak,2003-02,2,1.226,2003,2
Zonguldak,2003-03,3,4.683999999999998,2003,3
Zonguldak,2003-04,5,9.286,2003,4
Zonguldak,2003-05,9,18.23,2003,5
Zonguldak,2003-06,10,22.662,2003,6
Zonguldak,2003-07,7,24.132,2003,7
Zonguldak,2003-08,21,25.155,2003,8
Zonguldak,2003-09,13,19.245,2003,9
Zonguldak,2003-10,14,15.7,2003,10
Zonguldak,2003-11,4,10.507,2003,11
Zonguldak,2004-03,5,8.524,2004,3
Zonguldak,2004-04,6,12.1,2004,4
Zonguldak,2004-05,6,16.169,2004,5
Zonguldak,2004-06,6,21.006,2004,6
Zonguldak,2004-07,5,23.048,2004,7
Zonguldak,2004-08,10,23.044,2004,8
Zonguldak,2004-09,15,20.378,2004,9
Zonguldak,2004-10,10,16.926000000000002,2004,10
Zonguldak,2004-11,8,11.363,2004,11
Zonguldak,2005-01,2,6.017,2005,1
Zonguldak,2005-02,3,4.633,2005,2
Zonguldak,2005-03,4,7.4529999999999985,2005,3
Zonguldak,2005-04,4,12.344,2005,4
Zonguldak,2005-05,6,17.037000000000006,2005,5
Zonguldak,2005-06,11,20.19,2005,6
Zonguldak,2005-07,11,23.865,2005,7
Zonguldak,2005-08,7,24.442,2005,8
Zonguldak,2005-09,11,20.597,2005,9
Zonguldak,2005-10,12,14.293,2005,10
Zonguldak,2005-11,4,9.747,2005,11
Zonguldak,2005-12,1,7.4529999999999985,2005,12
Zonguldak,2006-01,1,2.463,2006,1
Zonguldak,2006-02,1,4.3660000000000005,2006,2
Zonguldak,2006-03,3,8.176,2006,3
Zonguldak,2006-04,3,12.514,2006,4
Zonguldak,2006-05,5,17.097,2006,5
Zonguldak,2006-06,3,21.301,2006,6
Zonguldak,2006-07,9,23.2,2006,7
Zonguldak,2006-08,13,25.392,2006,8
Zonguldak,2006-09,6,19.994,2006,9
Zonguldak,2006-10,4,15.765,2006,10
Zonguldak,2006-11,1,9.437,2006,11
Zonguldak,2007-01,1,7.513,2007,1
Zonguldak,2007-02,3,6.632000000000001,2007,2
Zonguldak,2007-03,5,8.793,2007,3
Zonguldak,2007-04,5,11.064,2007,4
Zonguldak,2007-05,10,18.483,2007,5
Zonguldak,2007-06,5,23.727,2007,6
Zonguldak,2007-07,8,25.447,2007,7
Zonguldak,2007-08,14,25.31,2007,8
Zonguldak,2007-09,17,19.699,2007,9
Zonguldak,2007-10,8,16.163,2007,10
Zonguldak,2007-11,3,9.816,2007,11
Zonguldak,2008-02,3,4.899,2008,2
Zonguldak,2008-03,2,10.758,2008,3
Zonguldak,2008-04,3,13.737,2008,4
Zonguldak,2008-05,4,17.028000000000002,2008,5
Zonguldak,2008-06,9,22.186,2008,6
Zonguldak,2008-07,7,23.879,2008,7
Zonguldak,2008-08,24,25.111,2008,8
Zonguldak,2008-09,7,19.859,2008,9
Zonguldak,2008-10,6,15.767,2008,10
Zonguldak,2008-11,6,12.025,2008,11
Zonguldak,2008-12,4,7.672999999999999,2008,12
Zonguldak,2009-01,1,5.699999999999998,2009,1
Zonguldak,2009-02,1,6.131,2009,2
Zonguldak,2009-04,3,11.458,2009,4
Zonguldak,2009-05,10,17.593,2009,5
Zonguldak,2009-06,11,22.05,2009,6
Zonguldak,2009-07,9,24.635,2009,7
Zonguldak,2009-08,19,23.756,2009,8
Zonguldak,2009-09,8,19.769,2009,9
Zonguldak,2009-10,24,16.595,2009,10
Zonguldak,2009-11,16,11.399,2009,11
Zonguldak,2009-12,1,9.117,2009,12
Zonguldak,2010-01,1,4.876,2010,1
Zonguldak,2010-03,12,8.118,2010,3
Zonguldak,2010-04,4,12.618,2010,4
Zonguldak,2010-05,3,18.169,2010,5
Zonguldak,2010-06,7,21.719,2010,6
Zonguldak,2010-07,9,24.444000000000003,2010,7
Zonguldak,2010-08,18,26.774,2010,8
Zonguldak,2010-09,5,21.0,2010,9
Zonguldak,2010-10,1,14.146,2010,10
Zonguldak,2010-11,12,14.947,2010,11
Zonguldak,2010-12,1,8.588999999999999,2010,12
Zonguldak,2011-02,2,4.562,2011,2
Zonguldak,2011-03,1,7.204,2011,3
Zonguldak,2011-05,2,16.094,2011,5
Zonguldak,2011-06,10,21.165000000000006,2011,6
Zonguldak,2011-07,15,24.892,2011,7
Zonguldak,2011-08,11,23.634,2011,8
Zonguldak,2011-09,22,21.967,2011,9
Zonguldak,2011-10,10,13.406,2011,10
Zonguldak,2011-11,21,7.857000000000001,2011,11
Zonguldak,2011-12,7,7.4129999999999985,2011,12
Zonguldak,2012-03,10,7.313,2012,3
Zonguldak,2012-04,10,13.861,2012,4
Zonguldak,2012-05,4,17.459000000000003,2012,5
Zonguldak,2012-06,15,23.161,2012,6
Zonguldak,2012-07,14,26.295,2012,7
Zonguldak,2012-08,22,25.206,2012,8
Zonguldak,2012-09,7,21.748,2012,9
Zonguldak,2012-10,10,18.487,2012,10
Zonguldak,2012-11,6,13.084,2012,11
Zonguldak,2013-02,4,7.478,2013,2
Zonguldak,2013-03,2,9.346,2013,3
Zonguldak,2013-04,8,13.163,2013,4
Zonguldak,2013-05,11,19.443,2013,5
Zonguldak,2013-06,8,21.758000000000006,2013,6
Zonguldak,2013-07,11,23.92,2013,7
Zonguldak,2013-08,17,25.246,2013,8
Çorum,2000-11,10,12.714,2000,11
Çorum,2001-01,5,7.2010000000000005,2001,1
Çorum,2001-02,3,7.011,2001,2
Çorum,2001-03,3,12.168,2001,3
Çorum,2001-04,1,12.502,2001,4
Çorum,2001-05,2,16.750999999999998,2001,5
Çorum,2001-07,1,25.401,2001,7
Çorum,2001-08,11,25.087,2001,8
Çorum,2001-09,19,20.995,2001,9
Çorum,2001-10,27,16.374000000000002,2001,10
Çorum,2001-11,1,9.924,2001,11
Çorum,2002-03,7,9.38,2002,3
Çorum,2002-04,3,10.943,2002,4
Çorum,2002-05,3,16.994,2002,5
Çorum,2002-06,2,22.081,2002,6
Çorum,2002-07,32,25.375,2002,7
Çorum,2002-08,23,23.741,2002,8
Çorum,2002-09,26,19.827,2002,9
Çorum,2002-10,30,15.558,2002,10
Çorum,2002-11,8,11.923,2002,11
Çorum,2002-12,2,5.029999999999999,2002,12
Çorum,2003-01,4,6.948,2003,1
Çorum,2003-03,29,4.683999999999998,2003,3
Çorum,2003-04,7,9.286,2003,4
Çorum,2003-05,8,18.23,2003,5
Çorum,2003-07,2,24.132,2003,7
Çorum,2003-08,10,25.155,2003,8
Çorum,2003-09,2,19.245,2003,9
Çorum,2003-10,2,15.7,2003,10
Çorum,2004-03,22,8.524,2004,3
Çorum,2004-04,12,12.1,2004,4
Çorum,2004-05,3,16.169,2004,5
Çorum,2004-06,1,21.006,2004,6
Çorum,2004-07,4,23.048,2004,7
Çorum,2004-08,19,23.044,2004,8
Çorum,2004-09,33,20.378,2004,9
Çorum,2004-10,25,16.926000000000002,2004,10
Çorum,2004-11,13,11.363,2004,11
Çorum,2005-01,2,6.017,2005,1
Çorum,2005-02,6,4.633,2005,2
Çorum,2005-03,11,7.4529999999999985,2005,3
Çorum,2005-04,4,12.344,2005,4
Çorum,2005-05,3,17.037000000000006,2005,5
Çorum,2005-06,5,20.19,2005,6
Çorum,2005-07,4,23.865,2005,7
Çorum,2005-08,65,24.442,2005,8
Çorum,2005-09,59,20.597,2005,9
Çorum,2005-10,44,14.293,2005,10
Çorum,2005-11,1,9.747,2005,11
Çorum,2005-12,3,7.4529999999999985,2005,12
Çorum,2006-03,12,8.176,2006,3
Çorum,2006-04,6,12.514,2006,4
Çorum,2006-07,10,23.2,2006,7
Çorum,2006-08,71,25.392,2006,8
Çorum,2006-09,25,19.994,2006,9
Çorum,2006-10,6,15.765,2006,10
Çorum,2006-11,2,9.437,2006,11
Çorum,2007-01,3,7.513,2007,1
Çorum,2007-02,5,6.632000000000001,2007,2
Çorum,2007-03,12,8.793,2007,3
Çorum,2007-04,14,11.064,2007,4
Çorum,2007-05,5,18.483,2007,5
Çorum,2007-06,4,23.727,2007,6
Çorum,2007-07,10,25.447,2007,7
Çorum,2007-08,18,25.31,2007,8
Çorum,2007-09,10,19.699,2007,9
Çorum,2007-10,9,16.163,2007,10
Çorum,2007-11,1,9.816,2007,11
Çorum,2008-02,2,4.899,2008,2
Çorum,2008-03,5,10.758,2008,3
Çorum,2008-04,4,13.737,2008,4
Çorum,2008-05,1,17.028000000000002,2008,5
Çorum,2008-06,5,22.186,2008,6
Çorum,2008-07,8,23.879,2008,7
Çorum,2008-08,4,25.111,2008,8
Çorum,2008-09,3,19.859,2008,9
Çorum,2008-11,1,12.025,2008,11
Çorum,2009-03,2,7.819,2009,3
Çorum,2009-04,7,11.458,2009,4
Çorum,2009-05,4,17.593,2009,5
Çorum,2009-06,7,22.05,2009,6
Çorum,2009-07,15,24.635,2009,7
Çorum,2009-08,149,23.756,2009,8
Çorum,2009-09,106,19.769,2009,9
Çorum,2009-10,157,16.595,2009,10
Çorum,2009-11,4,11.399,2009,11
Çorum,2009-12,3,9.117,2009,12
Çorum,2010-03,30,8.118,2010,3
Çorum,2010-04,4,12.618,2010,4
Çorum,2010-05,3,18.169,2010,5
Çorum,2010-06,5,21.719,2010,6
Çorum,2010-07,54,24.444000000000003,2010,7
Çorum,2010-08,94,26.774,2010,8
Çorum,2010-09,113,21.0,2010,9
Çorum,2010-10,19,14.146,2010,10
Çorum,2010-11,14,14.947,2010,11
Çorum,2011-02,2,4.562,2011,2
Çorum,2011-03,6,7.204,2011,3
Çorum,2011-04,3,9.971,2011,4
Çorum,2011-05,6,16.094,2011,5
Çorum,2011-06,9,21.165000000000006,2011,6
Çorum,2011-07,68,24.892,2011,7
Çorum,2011-08,209,23.634,2011,8
Çorum,2011-09,269,21.967,2011,9
Çorum,2011-10,112,13.406,2011,10
Çorum,2011-11,53,7.857000000000001,2011,11
Çorum,2011-12,17,7.4129999999999985,2011,12
Çorum,2012-03,27,7.313,2012,3
Çorum,2012-04,24,13.861,2012,4
Çorum,2012-05,10,17.459000000000003,2012,5
Çorum,2012-06,18,23.161,2012,6
Çorum,2012-07,10,26.295,2012,7
Çorum,2012-08,11,25.206,2012,8
Çorum,2012-09,7,21.748,2012,9
Çorum,2012-10,9,18.487,2012,10
Çorum,2012-11,1,13.084,2012,11
Çorum,2013-02,7,7.478,2013,2
Çorum,2013-03,2,9.346,2013,3
Çorum,2013-04,8,13.163,2013,4
Çorum,2013-05,4,19.443,2013,5
Çorum,2013-06,13,21.758000000000006,2013,6
Çorum,2013-07,8,23.92,2013,7
Çorum,2013-08,26,25.246,2013,8
Adana,2013-09,374,21.136590793585132,2013,9
Adana,2013-10,74,18.192836258826564,2013,10
Adana,2013-11,18,12.927479961714749,2013,11
Adana,2013-12,9,4.986603700283151,2013,12
Adana,2014-01,8,3.600494785109376,2014,1
Adana,2014-02,8,6.486864375833431,2014,2
Adana,2014-03,7,9.883162352361191,2014,3
Adana,2014-04,4,13.43547051272628,2014,4
Adana,2014-05,37,16.789870654962108,2014,5
Adana,2014-06,36,19.5924445771022,2014,6
Adana,2014-07,7,21.489274077180223,2014,7
Adana,2014-08,218,22.12644095322954,2014,8
Adana,2014-09,184,21.15002700328385,2014,9
Adana,2014-10,24,18.206114025376525,2014,10
Adana,2014-11,7,12.940783817541185,2014,11
Adana,2014-12,2,5.000118177811284,2014,12
Adana,2015-01,2,3.6219884178235544,2015,1
Adana,2015-02,3,6.506717144124405,2015,2
Adana,2015-03,9,9.901558788654242,2015,3
Adana,2015-04,3,13.452595149446582,2015,4
Adana,2015-05,28,16.805908024534833,2015,5
Adana,2015-06,185,19.607579211952658,2015,6
Adana,2015-07,33,21.50369050973352,2015,7
Adana,2015-08,143,22.140323715911023,2015,8
Adana,2015-09,632,21.16356062851865,2015,9
Adana,2015-10,22,18.219483045589843,2015,10
Adana,2015-11,48,12.954172765158258,2015,11
Adana,2015-12,10,5.013711585257436,2015,12
Adana,2016-01,7,3.643628952010225,2016,1
Adana,2016-02,6,6.52671065201524,2016,2
Adana,2016-03,4,9.920089802674344,2016,3
Adana,2016-04,10,13.469848202021142,2016,4
Adana,2016-05,58,16.822067648089238,2016,5
Adana,2016-06,77,19.62282993891201,2016,6
Adana,2016-07,15,21.5182168725231,2016,7
Adana,2016-08,425,22.15431024695593,2016,8
Adana,2016-09,169,21.17719186024412,2016,9
Adana,2016-10,28,18.232943510421254,2016,10
Adana,2016-11,20,12.967646995520777,2016,11
Adana,2017-01,8,3.6654165786241117,2017,1
Adana,2017-02,23,6.546845090460433,2017,2
Adana,2017-03,2,9.938755585376143,2017,3
Adana,2017-04,5,13.487229861404801,2017,4
Adana,2017-05,6,16.83834971657993,2017,5
Adana,2017-06,170,19.63819694893491,2017,6
Adana,2017-07,13,21.53285335650349,2017,7
Adana,2017-08,297,22.16840073731899,2017,8
Adana,2017-09,115,21.190920889415143,2017,9
Adana,2017-10,15,18.246495610825367,2017,10
Adana,2017-11,9,12.981206699583165,2017,11
Adana,2017-12,4,5.041135953722115,2017,12
Adana,2018-01,2,3.6873514886198198,2018,1
Adana,2018-02,4,6.5671206504148145,2018,2
Adana,2018-03,3,9.957556327714418,2018,3
Adana,2018-04,5,13.504740318552182,2018,4
Adana,2018-05,119,16.85475442096162,2018,5
Adana,2018-06,42,19.65368043297614,2018,6
Adana,2018-07,15,21.54760015262944,2018,7
Adana,2018-08,283,22.182595377954925,2018,8
Adana,2018-09,60,21.20474790698626,2018,9
Adana,2018-10,19,18.260139537756903,2018,10
Adana,2018-11,8,12.994852068300329,2018,11
Adana,2019-02,2,6.58753752283297,2019,2
Adana,2019-03,4,9.97649222064377,2019,3
Adana,2019-04,4,13.522379764417934,2019,4
Adana,2019-05,11,16.87128195218889,2019,5
Adana,2019-06,45,19.66928058199029,2019,6
Adana,2019-07,13,21.56245745185556,2019,7
Adana,2019-08,40,22.196894359818366,2019,8
Adana,2019-09,207,21.218673103912185,2019,9
Adana,2019-10,28,18.27387548217043,2019,10
Adana,2019-11,22,13.008583292626778,2019,11
Adana,2019-12,2,5.068878333314711,2019,12
Adana,2020-01,5,3.7316639225755117,2020,1
Adana,2020-02,6,6.608095898669677,2020,2
Adana,2020-03,4,9.99556345511891,2020,3
Adana,2020-04,4,13.540148389956748,2020,4
Adana,2020-05,25,16.887932501216603,2020,5
Adana,2020-06,55,19.684997586932084,2020,6
Adana,2020-07,9,21.577425445136686,2020,7
Adana,2020-08,81,22.211297873864034,2020,8
Adana,2020-09,313,21.232696671147583,2020,9
Adana,2020-10,85,18.287703635020822,2020,10
Adana,2020-11,23,13.022400563517333,2020,11
Adana,2020-12,4,5.082869254670694,2020,12
Afyonkarahisar,2013-09,61,21.136590793585132,2013,9
Afyonkarahisar,2013-10,87,18.192836258826564,2013,10
Afyonkarahisar,2013-11,28,12.927479961714749,2013,11
Afyonkarahisar,2014-01,1,3.600494785109376,2014,1
Afyonkarahisar,2014-02,21,6.486864375833431,2014,2
Afyonkarahisar,2014-03,9,9.883162352361191,2014,3
Afyonkarahisar,2014-04,2,13.43547051272628,2014,4
Afyonkarahisar,2014-06,8,19.5924445771022,2014,6
Afyonkarahisar,2014-07,3,21.489274077180223,2014,7
Afyonkarahisar,2014-08,12,22.12644095322954,2014,8
Afyonkarahisar,2014-09,1,21.15002700328385,2014,9
Afyonkarahisar,2014-10,8,18.206114025376525,2014,10
Afyonkarahisar,2014-11,4,12.940783817541185,2014,11
Afyonkarahisar,2015-01,3,3.6219884178235544,2015,1
Afyonkarahisar,2015-02,4,6.506717144124405,2015,2
Afyonkarahisar,2015-03,5,9.901558788654242,2015,3
Afyonkarahisar,2015-04,4,13.452595149446582,2015,4
Afyonkarahisar,2015-05,2,16.805908024534833,2015,5
Afyonkarahisar,2015-06,4,19.607579211952658,2015,6
Afyonkarahisar,2015-07,15,21.50369050973352,2015,7
Afyonkarahisar,2015-08,54,22.140323715911023,2015,8
Afyonkarahisar,2015-09,77,21.16356062851865,2015,9
Afyonkarahisar,2015-10,25,18.219483045589843,2015,10
Afyonkarahisar,2015-11,92,12.954172765158258,2015,11
Afyonkarahisar,2015-12,7,5.013711585257436,2015,12
Afyonkarahisar,2016-02,7,6.52671065201524,2016,2
Afyonkarahisar,2016-03,35,9.920089802674344,2016,3
Afyonkarahisar,2016-04,15,13.469848202021142,2016,4
Afyonkarahisar,2016-05,1,16.822067648089238,2016,5
Afyonkarahisar,2016-06,8,19.62282993891201,2016,6
Afyonkarahisar,2016-07,33,21.5182168725231,2016,7
Afyonkarahisar,2016-08,15,22.15431024695593,2016,8
Afyonkarahisar,2016-09,23,21.17719186024412,2016,9
Afyonkarahisar,2016-10,28,18.232943510421254,2016,10
Afyonkarahisar,2016-11,67,12.967646995520777,2016,11
Afyonkarahisar,2016-12,2,5.027384113576158,2016,12
Afyonkarahisar,2017-02,8,6.546845090460433,2017,2
Afyonkarahisar,2017-03,22,9.938755585376143,2017,3
Afyonkarahisar,2017-04,5,13.487229861404801,2017,4
Afyonkarahisar,2017-05,1,16.83834971657993,2017,5
Afyonkarahisar,2017-06,5,19.63819694893491,2017,6
Afyonkarahisar,2017-07,4,21.53285335650349,2017,7
Afyonkarahisar,2017-08,3,22.16840073731899,2017,8
Afyonkarahisar,2017-09,22,21.190920889415143,2017,9
Afyonkarahisar,2017-10,23,18.246495610825367,2017,10
Afyonkarahisar,2017-11,31,12.981206699583165,2017,11
Afyonkarahisar,2017-12,17,5.041135953722115,2017,12
Afyonkarahisar,2018-01,6,3.6873514886198198,2018,1
Afyonkarahisar,2018-02,7,6.5671206504148145,2018,2
Afyonkarahisar,2018-03,3,9.957556327714418,2018,3
Afyonkarahisar,2018-04,6,13.504740318552182,2018,4
Afyonkarahisar,2018-05,4,16.85475442096162,2018,5
Afyonkarahisar,2018-06,2,19.65368043297614,2018,6
Afyonkarahisar,2018-07,8,21.54760015262944,2018,7
Afyonkarahisar,2018-08,10,22.182595377954925,2018,8
Afyonkarahisar,2018-09,10,21.20474790698626,2018,9
Afyonkarahisar,2018-10,44,18.260139537756903,2018,10
Afyonkarahisar,2018-11,95,12.994852068300329,2018,11
Afyonkarahisar,2019-02,18,6.58753752283297,2019,2
Afyonkarahisar,2019-03,20,9.97649222064377,2019,3
Afyonkarahisar,2019-04,1,13.522379764417934,2019,4
Afyonkarahisar,2019-05,2,16.87128195218889,2019,5
Afyonkarahisar,2019-06,8,19.66928058199029,2019,6
Afyonkarahisar,2019-07,24,21.56245745185556,2019,7
Afyonkarahisar,2019-08,15,22.196894359818366,2019,8
Afyonkarahisar,2019-09,23,21.218673103912185,2019,9
Afyonkarahisar,2019-10,47,18.27387548217043,2019,10
Afyonkarahisar,2019-11,76,13.008583292626778,2019,11
Afyonkarahisar,2019-12,2,5.068878333314711,2019,12
Afyonkarahisar,2020-01,1,3.7316639225755117,2020,1
Afyonkarahisar,2020-02,16,6.608095898669677,2020,2
Afyonkarahisar,2020-03,7,9.99556345511891,2020,3
Afyonkarahisar,2020-04,5,13.540148389956748,2020,4
Afyonkarahisar,2020-05,6,16.887932501216603,2020,5
Afyonkarahisar,2020-06,7,19.684997586932084,2020,6
Afyonkarahisar,2020-07,15,21.577425445136686,2020,7
Afyonkarahisar,2020-08,14,22.211297873864034,2020,8
Afyonkarahisar,2020-09,6,21.232696671147583,2020,9
Afyonkarahisar,2020-10,48,18.287703635020822,2020,10
Afyonkarahisar,2020-11,73,13.022400563517333,2020,11
Afyonkarahisar,2020-12,15,5.082869254670694,2020,12
Aksaray,2013-09,82,21.136590793585132,2013,9
Aksaray,2013-10,46,18.192836258826564,2013,10
Aksaray,2013-11,31,12.927479961714749,2013,11
Aksaray,2013-12,3,4.986603700283151,2013,12
Aksaray,2014-01,7,3.600494785109376,2014,1
Aksaray,2014-02,5,6.486864375833431,2014,2
Aksaray,2014-03,1,9.883162352361191,2014,3
Aksaray,2014-04,4,13.43547051272628,2014,4
Aksaray,2014-05,5,16.789870654962108,2014,5
Aksaray,2014-06,20,19.5924445771022,2014,6
Aksaray,2014-07,4,21.489274077180223,2014,7
Aksaray,2014-08,108,22.12644095322954,2014,8
Aksaray,2014-09,84,21.15002700328385,2014,9
Aksaray,2014-10,5,18.206114025376525,2014,10
Aksaray,2014-11,13,12.940783817541185,2014,11
Aksaray,2014-12,1,5.000118177811284,2014,12
Aksaray,2015-01,3,3.6219884178235544,2015,1
Aksaray,2015-02,3,6.506717144124405,2015,2
Aksaray,2015-03,4,9.901558788654242,2015,3
Aksaray,2015-04,4,13.452595149446582,2015,4
Aksaray,2015-05,5,16.805908024534833,2015,5
Aksaray,2015-06,32,19.607579211952658,2015,6
Aksaray,2015-07,9,21.50369050973352,2015,7
Aksaray,2015-08,56,22.140323715911023,2015,8
Aksaray,2015-09,127,21.16356062851865,2015,9
Aksaray,2015-10,25,18.219483045589843,2015,10
Aksaray,2015-11,100,12.954172765158258,2015,11
Aksaray,2015-12,6,5.013711585257436,2015,12
Aksaray,2016-01,3,3.643628952010225,2016,1
Aksaray,2016-02,6,6.52671065201524,2016,2
Aksaray,2016-03,4,9.920089802674344,2016,3
Aksaray,2016-04,7,13.469848202021142,2016,4
Aksaray,2016-05,9,16.822067648089238,2016,5
Aksaray,2016-06,16,19.62282993891201,2016,6
Aksaray,2016-07,12,21.5182168725231,2016,7
Aksaray,2016-08,146,22.15431024695593,2016,8
Aksaray,2016-09,41,21.17719186024412,2016,9
Aksaray,2016-10,69,18.232943510421254,2016,10
Aksaray,2016-11,54,12.967646995520777,2016,11
Aksaray,2017-02,13,6.546845090460433,2017,2
Aksaray,2017-03,4,9.938755585376143,2017,3
Aksaray,2017-04,12,13.487229861404801,2017,4
Aksaray,2017-05,11,16.83834971657993,2017,5
Aksaray,2017-06,25,19.63819694893491,2017,6
Aksaray,2017-07,11,21.53285335650349,2017,7
Aksaray,2017-08,74,22.16840073731899,2017,8
Aksaray,2017-09,50,21.190920889415143,2017,9
Aksaray,2017-10,10,18.246495610825367,2017,10
Aksaray,2017-11,19,12.981206699583165,2017,11
Aksaray,2017-12,5,5.041135953722115,2017,12
Aksaray,2018-02,10,6.5671206504148145,2018,2
Aksaray,2018-03,3,9.957556327714418,2018,3
Aksaray,2018-04,7,13.504740318552182,2018,4
Aksaray,2018-05,17,16.85475442096162,2018,5
Aksaray,2018-06,21,19.65368043297614,2018,6
Aksaray,2018-07,12,21.54760015262944,2018,7
Aksaray,2018-08,98,22.182595377954925,2018,8
Aksaray,2018-09,54,21.20474790698626,2018,9
Aksaray,2018-10,14,18.260139537756903,2018,10
Aksaray,2018-11,21,12.994852068300329,2018,11
Aksaray,2018-12,2,5.054967296650101,2018,12
Aksaray,2019-02,12,6.58753752283297,2019,2
Aksaray,2019-03,4,9.97649222064377,2019,3
Aksaray,2019-04,8,13.522379764417934,2019,4
